allele_count,chi_pr_values,chrom,fisher_p_n_homo_geq,fisher_p_n_homo_leq,fisher_p_two_sided,fisher_pr_values,num_heterozygotes,num_homozygotes,pos
13,0.0,159,0,0,0,0,11,1,3
5,,159,0,0,0,0,5,0,12
3,,159,0,0,0,0,3,0,23
11,,159,0,0,0,0,11,0,26
14,,160,0,0,0,0,14,0,13
7,0.0,160,0,0,0,0,5,1,15
10,,160,0,0,0,0,10,0,16
46,0.0,160,0,0,0,0,24,11,25
2,,161,0,0,0,0,2,0,9
69,0.0,162,0,0,0,0,23,23,1
7,,162,0,0,0,0,7,0,6
3,,162,0,0,0,0,3,0,16
31,0.0,162,0,0,0,0,23,4,18
7,,163,0,0,0,0,7,0,1
10,0.0,163,0,0,0,0,8,1,6
21,0.0,163,0,0,0,0,19,1,13
5,,163,0,0,0,0,5,0,15
7,,163,0,0,0,0,7,0,16
3,,163,0,0,0,0,3,0,20
24,0.0,164,0,0,0,0,22,1,6
4,,164,0,0,0,0,4,0,12
6,,164,0,0,0,0,6,0,17
91,0.0,165,0,0,0,0,7,42,3
9,0.0,165,0,0,0,0,7,1,8
9,0.0,165,0,0,0,0,7,1,8
10,,165,0,0,0,0,10,0,9
91,0.0,165,0,0,0,0,7,42,10
52,0.0,165,0,0,0,0,24,14,12
9,0.0,165,0,0,0,0,7,1,14
7,,165,0,0,0,0,7,0,25
7,,166,0,0,0,0,7,0,4
2,,166,0,0,0,0,2,0,5
72,0.0,166,0,0,0,0,22,25,9
4,,166,0,0,0,0,4,0,10
5,,166,0,0,0,0,5,0,11
19,,166,0,0,0,0,19,0,14
4,,166,0,0,0,0,4,0,15
3,,166,0,0,0,0,3,0,16
2,,166,0,0,0,0,2,0,20
14,0.0,167,0,0,0,0,10,2,6
13,,167,0,0,0,0,13,0,13
13,,167,0,0,0,0,13,0,15
13,,167,0,0,0,0,13,0,19
6,0.0,168,0,0,0,0,4,1,9
86,0.0,168,0,0,0,0,10,38,10
2,,168,0,0,0,0,2,0,11
4,,168,0,0,0,0,4,0,14
14,0.0,168,0,0,0,0,10,2,22
2,,169,0,0,0,0,2,0,5
2,,169,0,0,0,0,2,0,8
11,,169,0,0,0,0,11,0,11
89,,169,0,0,0,0,11,39,13
9,,169,0,0,0,0,9,0,20
69,0.0,170,0,0,0,0,21,24,4
15,0.0,170,0,0,0,0,13,1,13
3,,170,0,0,0,0,3,0,14
4,,171,0,0,0,0,4,0,11
10,0.0,171,0,0,0,0,8,1,20
46,0.0,172,0,0,0,0,24,11,15
47,0.0,172,0,0,0,0,25,11,17
11,,172,0,0,0,0,11,0,18
53,0.0,172,0,0,0,0,25,14,24
82,0.0,173,0,0,0,0,16,33,7
18,0.0,173,0,0,0,0,16,1,11
2,,173,0,0,0,0,2,0,12
18,0.0,173,0,0,0,0,16,1,14
2,,173,0,0,0,0,2,0,17
13,0.0,173,0,0,0,0,11,1,18
4,,173,0,0,0,0,4,0,19
51,0.0,174,0,0,0,0,25,13,8
51,0.0,174,0,0,0,0,25,13,23
2,,175,0,0,0,0,2,0,1
2,,175,0,0,0,0,2,0,19
14,0.0,175,0,0,0,0,8,3,26
21,0.0,176,0,0,0,0,17,2,10
21,0.0,176,0,0,0,0,17,2,10
6,,176,0,0,0,0,6,0,11
10,,176,0,0,0,0,10,0,18
13,,177,0,0,0,0,13,0,9
7,,177,0,0,0,0,7,0,9
13,,177,0,0,0,0,13,0,14
5,,177,0,0,0,0,5,0,16
2,,177,0,0,0,0,2,0,20
7,,177,0,0,0,0,7,0,21
3,,177,0,0,0,0,3,0,26
7,,178,0,0,0,0,7,0,25
14,0.0,179,0,0,0,0,10,2,6
57,0.0,179,0,0,0,0,23,17,11
57,0.0,179,0,0,0,0,23,17,17
43,0.0,179,0,0,0,0,23,10,19
3,,179,0,0,0,0,3,0,20
43,0.0,179,0,0,0,0,23,10,21
57,0.0,179,0,0,0,0,23,17,21
11,0.0,179,0,0,0,0,9,1,21
57,0.0,179,0,0,0,0,23,17,24
57,0.0,179,0,0,0,0,23,17,24
15,,180,0,0,0,0,15,0,1
10,,180,0,0,0,0,10,0,6
2,,180,0,0,0,0,2,0,14
4,,180,0,0,0,0,4,0,26
80,,181,0,0,0,0,20,30,5
20,,181,0,0,0,0,20,0,7
20,,181,0,0,0,0,20,0,9
4,,181,0,0,0,0,4,0,10
8,,181,0,0,0,0,8,0,14
42,0.0,181,0,0,0,0,26,8,16
5,,182,0,0,0,0,5,0,2
14,0.0,182,0,0,0,0,10,2,6
2,,182,0,0,0,0,2,0,8
41,0.0,182,0,0,0,0,21,10,17
2,,182,0,0,0,0,2,0,17
2,,182,0,0,0,0,2,0,17
3,,183,0,0,0,0,3,0,12
3,,183,0,0,0,0,3,0,15
22,0.0,183,0,0,0,0,16,3,22
47,0.0,183,0,0,0,0,23,12,23
2,,183,0,0,0,0,2,0,26
3,,184,0,0,0,0,3,0,4
54,0.0,184,0,0,0,0,22,16,11
3,,184,0,0,0,0,3,0,13
21,0.0,184,0,0,0,0,17,2,16
12,0.0,184,0,0,0,0,10,1,22
42,0.0,185,0,0,0,0,30,6,14
2,,185,0,0,0,0,2,0,25
84,0.0,186,0,0,0,0,14,35,10
16,0.0,186,0,0,0,0,14,1,11
76,0.0,186,0,0,0,0,18,29,11
4,,186,0,0,0,0,4,0,11
2,,186,0,0,0,0,2,0,17
26,0.0,186,0,0,0,0,22,2,18
16,0.0,186,0,0,0,0,14,1,19
84,0.0,186,0,0,0,0,14,35,23
84,0.0,186,0,0,0,0,14,35,24
84,0.0,186,0,0,0,0,14,35,24
16,0.0,186,0,0,0,0,14,1,25
15,0.0,187,0,0,0,0,13,1,12
32,0.0,187,0,0,0,0,22,5,13
2,,187,0,0,0,0,0,1,21
3,,187,0,0,0,0,3,0,24
15,0.0,188,0,0,0,0,11,2,3
99,,188,1,1,1,1,1,49,9
3,,188,0,0,0,0,3,0,13
80,0.0,188,0,0,0,0,14,33,21
8,,189,0,0,0,0,8,0,1
8,,189,0,0,0,0,8,0,3
6,,189,0,0,0,0,6,0,26
23,0.0,190,0,0,0,0,17,3,8
2,,190,0,0,0,0,2,0,10
5,,190,0,0,0,0,5,0,14
23,0.0,190,0,0,0,0,17,3,15
15,0.0,191,0,0,0,0,13,1,8
8,,191,0,0,0,0,8,0,21
29,0.0,191,0,0,0,0,21,4,24
15,0.0,192,0,0,0,0,11,2,2
32,0.0,192,0,0,0,0,20,6,5
67,0.0,192,0,0,0,0,23,22,7
9,,192,0,0,0,0,9,0,7
9,,192,0,0,0,0,9,0,9
32,0.0,192,0,0,0,0,20,6,22
32,0.0,192,0,0,0,0,20,6,25
5,,192,0,0,0,0,5,0,25
24,0.0,192,0,0,0,0,18,3,26
55,0.0,193,0,0,0,0,25,15,5
55,0.0,193,0,0,0,0,25,15,8
45,0.0,193,0,0,0,0,25,10,13
5,,193,0,0,0,0,5,0,13
55,0.0,193,0,0,0,0,25,15,18
26,0.0,194,0,0,0,0,20,3,6
7,,194,0,0,0,0,7,0,23
39,0.0,195,0,0,0,0,25,7,2
9,,195,0,0,0,0,9,0,3
39,0.0,195,0,0,0,0,25,7,4
9,,195,0,0,0,0,9,0,12
91,,195,0,0,0,0,9,41,14
4,,195,0,0,0,0,4,0,15
66,0.0,197,0,0,0,0,26,20,1
32,0.0,197,0,0,0,0,24,4,3
2,,197,0,0,0,0,2,0,4
3,,197,0,0,0,0,3,0,7
3,,197,0,0,0,0,3,0,14
34,0.0,197,0,0,0,0,26,4,16
34,0.0,197,0,0,0,0,26,4,23
4,,198,0,0,0,0,4,0,2
2,,198,0,0,0,0,2,0,11
16,0.0,198,0,0,0,0,12,2,25
62,0.0,199,0,0,0,0,24,19,26
2,,200,0,0,0,0,2,0,13
71,0.0,200,0,0,0,0,27,22,16
2,,200,0,0,0,0,2,0,17
6,,200,0,0,0,0,6,0,21
6,,201,0,0,0,0,6,0,10
2,,201,0,0,0,0,2,0,17
10,0.0,201,0,0,0,0,8,1,23
56,0.0,201,0,0,0,0,22,17,24
34,0.0,201,0,0,0,0,18,8,24
2,,201,0,0,0,0,2,0,26
33,0.0,202,0,0,0,0,25,4,4
2,,202,0,0,0,0,2,0,4
3,,202,0,0,0,0,3,0,15
9,0.0,202,0,0,0,0,7,1,20
17,0.0,202,0,0,0,0,15,1,23
6,,203,0,0,0,0,6,0,16
2,,203,0,0,0,0,2,0,17
9,0.0,203,0,0,0,0,7,1,17
19,0.0,203,0,0,0,0,17,1,21
3,,204,0,0,0,0,3,0,2
2,,204,0,0,0,0,2,0,21
97,,205,0,0,0,0,3,47,3
97,,205,0,0,0,0,3,47,7
3,,205,0,0,0,0,3,0,8
13,,205,0,0,0,0,13,0,8
28,0.0,205,0,0,0,0,22,3,26
2,,206,0,0,0,0,2,0,2
2,,206,0,0,0,0,2,0,3
98,,206,0,0,0,0,2,48,12
2,,206,0,0,0,0,2,0,17
2,,206,0,0,0,0,2,0,21
23,,206,0,0,0,0,23,0,22
2,,206,0,0,0,0,2,0,22
10,,206,0,0,0,0,10,0,23
98,,206,0,0,0,0,2,48,25
2,,206,0,0,0,0,2,0,26
16,,207,0,0,0,0,16,0,1
55,0.0,207,0,0,0,0,27,14,3
3,,207,0,0,0,0,3,0,4
45,0.0,207,0,0,0,0,27,9,6
6,,207,0,0,0,0,6,0,8
45,0.0,207,0,0,0,0,27,9,25
3,,208,0,0,0,0,3,0,1
63,0.0,208,0,0,0,0,25,19,3
3,,208,0,0,0,0,3,0,4
2,,208,0,0,0,0,2,0,10
3,,208,0,0,0,0,3,0,23
34,0.0,208,0,0,0,0,22,6,26
16,0.0,209,0,0,0,0,12,2,1
16,0.0,209,0,0,0,0,12,2,3
16,0.0,209,0,0,0,0,12,2,16
16,0.0,209,0,0,0,0,12,2,25
33,0.0,210,0,0,0,0,27,3,1
19,0.0,210,0,0,0,0,11,4,1
10,,210,0,0,0,0,10,0,2
67,0.0,210,0,0,0,0,27,20,10
33,0.0,210,0,0,0,0,27,3,11
21,0.0,210,0,0,0,0,17,2,13
33,0.0,210,0,0,0,0,27,3,15
33,0.0,210,0,0,0,0,27,3,16
67,0.0,210,0,0,0,0,27,20,17
21,0.0,210,0,0,0,0,17,2,18
28,0.0,210,0,0,0,0,18,5,21
33,0.0,210,0,0,0,0,27,3,22
96,,211,0,0,0,0,4,46,6
12,0.0,211,0,0,0,0,10,1,8
15,,211,0,0,0,0,15,0,9
96,,211,0,0,0,0,4,46,10
26,0.0,211,0,0,0,0,18,4,23
15,,211,0,0,0,0,15,0,23
4,,211,0,0,0,0,4,0,25
3,,212,0,0,0,0,3,0,13
3,,212,0,0,0,0,3,0,19
32,0.0,212,0,0,0,0,24,4,23
5,,212,0,0,0,0,5,0,23
3,,213,0,0,0,0,3,0,9
6,,213,0,0,0,0,6,0,19
4,,213,0,0,0,0,4,0,23
4,,214,0,0,0,0,4,0,1
7,,214,0,0,0,0,7,0,5
6,,214,0,0,0,0,6,0,7
6,,214,0,0,0,0,6,0,10
11,0.0,214,0,0,0,0,9,1,12
15,0.0,214,0,0,0,0,13,1,14
14,0.0,214,0,0,0,0,12,1,20
3,,214,0,0,0,0,3,0,22
14,,215,0,0,0,0,14,0,4
58,0.0,215,0,0,0,0,26,16,6
2,,215,0,0,0,0,2,0,6
42,0.0,215,0,0,0,0,26,8,9
3,,215,0,0,0,0,3,0,9
3,,215,0,0,0,0,3,0,21
41,0.0,215,0,0,0,0,21,10,23
13,,216,0,0,0,0,13,0,4
13,,216,0,0,0,0,13,0,9
13,0.0,216,0,0,0,0,11,1,15
40,0.0,216,0,0,0,0,22,9,18
40,0.0,216,0,0,0,0,22,9,20
13,,216,0,0,0,0,13,0,23
47,0.0,216,0,0,0,0,19,14,26
18,,217,0,0,0,0,18,0,2
27,0.0,217,0,0,0,0,19,4,7
2,,217,0,0,0,0,2,0,12
55,0.0,217,0,0,0,0,25,15,15
27,0.0,217,0,0,0,0,19,4,18
2,,217,0,0,0,0,2,0,20
27,0.0,217,0,0,0,0,19,4,22
55,0.0,217,0,0,0,0,25,15,25
21,,217,0,0,0,0,21,0,26
28,0.0,218,0,0,0,0,20,4,14
88,0.0,218,0,0,0,0,10,39,18
25,0.0,219,0,0,0,0,23,1,21
4,,219,0,0,0,0,4,0,21
4,,220,0,0,0,0,4,0,1
2,,220,0,0,0,0,2,0,3
8,,220,0,0,0,0,8,0,4
56,0.0,220,0,0,0,0,22,17,16
3,,220,0,0,0,0,3,0,23
2,,221,0,0,0,0,2,0,13
9,0.0,221,0,0,0,0,7,1,22
56,0.0,222,0,0,0,0,28,14,8
7,,222,0,0,0,0,7,0,25
20,,222,0,0,0,0,20,0,26
54,0.0,223,0,0,0,0,30,12,1
54,0.0,223,0,0,0,0,30,12,6
9,,223,0,0,0,0,9,0,6
54,0.0,223,0,0,0,0,30,12,10
46,0.0,223,0,0,0,0,30,8,11
6,,223,0,0,0,0,6,0,22
54,0.0,223,0,0,0,0,30,12,24
46,0.0,223,0,0,0,0,30,8,25
3,,224,0,0,0,0,3,0,5
10,,224,0,0,0,0,10,0,8
11,,224,0,0,0,0,11,0,10
17,0.0,224,0,0,0,0,15,1,13
17,0.0,224,0,0,0,0,15,1,14
8,0.0,225,0,0,0,0,6,1,5
2,,225,0,0,0,0,2,0,10
6,,225,0,0,0,0,6,0,12
4,,225,0,0,0,0,4,0,21
13,,226,0,0,0,0,13,0,11
4,,226,0,0,0,0,4,0,17
3,,226,0,0,0,0,3,0,17
70,0.0,227,0,0,0,0,22,24,2
30,0.0,227,0,0,0,0,22,4,8
3,,227,0,0,0,0,3,0,18
30,0.0,227,0,0,0,0,22,4,19
15,0.0,227,0,0,0,0,13,1,20
2,,227,0,0,0,0,2,0,22
26,0.0,227,0,0,0,0,18,4,24
15,0.0,227,0,0,0,0,13,1,25
70,0.0,228,0,0,0,0,24,23,5
30,0.0,228,0,0,0,0,24,3,7
14,,228,0,0,0,0,14,0,10
30,0.0,228,0,0,0,0,24,3,14
2,,228,0,0,0,0,2,0,15
30,0.0,228,0,0,0,0,24,3,19
4,,228,0,0,0,0,4,0,21
5,,228,0,0,0,0,5,0,25
17,0.0,229,0,0,0,0,15,1,25
2,,230,0,0,0,0,2,0,4
34,0.0,230,0,0,0,0,22,6,8
7,,230,0,0,0,0,7,0,14
43,0.0,231,0,0,0,0,21,11,7
9,0.0,231,0,0,0,0,7,1,10
12,0.0,231,0,0,0,0,10,1,17
2,,231,0,0,0,0,2,0,20
8,,231,0,0,0,0,8,0,24
3,,232,0,0,0,0,3,0,4
79,,232,0,0,0,0,21,29,8
79,,232,0,0,0,0,21,29,13
21,,232,0,0,0,0,21,0,14
6,,233,0,0,0,0,6,0,15
2,,234,0,0,0,0,2,0,13
5,,234,0,0,0,0,5,0,16
3,,234,0,0,0,0,3,0,21
10,0.0,234,0,0,0,0,8,1,24
5,0.0,235,0,0,0,0,3,1,2
23,0.0,235,0,0,0,0,17,3,12
17,0.0,235,0,0,0,0,15,1,16
18,0.0,235,0,0,0,0,12,3,19
15,,236,0,0,0,0,15,0,9
13,0.0,236,0,0,0,0,11,1,12
15,,236,0,0,0,0,15,0,13
57,0.0,236,0,0,0,0,25,16,19
15,,236,0,0,0,0,15,0,23
2,,236,0,0,0,0,2,0,24
15,,236,0,0,0,0,15,0,26
2,,237,0,0,0,0,2,0,3
2,,237,0,0,0,0,2,0,5
86,,237,0,0,0,0,14,36,19
12,,237,0,0,0,0,12,0,22
3,,237,0,0,0,0,3,0,25
6,0.0,238,0,0,0,0,4,1,10
10,,239,0,0,0,0,10,0,2
44,0.0,239,0,0,0,0,20,12,4
20,0.0,239,0,0,0,0,14,3,8
15,0.0,239,0,0,0,0,9,3,13
3,,239,0,0,0,0,3,0,17
3,,240,0,0,0,0,3,0,14
30,0.0,240,0,0,0,0,18,6,17
95,,241,0,0,0,0,5,45,3
2,,241,0,0,0,0,2,0,5
25,0.0,241,0,0,0,0,21,2,6
5,,241,0,0,0,0,5,0,9
3,,241,0,0,0,0,3,0,10
4,,241,0,0,0,0,4,0,10
2,,241,0,0,0,0,2,0,15
4,,241,0,0,0,0,4,0,16
2,,241,0,0,0,0,2,0,17
58,0.0,242,0,0,0,0,24,17,6
58,0.0,242,0,0,0,0,24,17,8
20,,242,0,0,0,0,20,0,10
11,0.0,242,0,0,0,0,9,1,16
4,,242,0,0,0,0,4,0,19
20,,242,0,0,0,0,20,0,20
7,0.0,243,0,0,0,0,5,1,16
3,,243,0,0,0,0,3,0,19
92,0.0,243,0,0,0,0,6,43,22
13,0.0,244,0,0,0,0,11,1,1
13,0.0,244,0,0,0,0,11,1,7
40,0.0,244,0,0,0,0,30,5,16
19,0.0,244,0,0,0,0,15,2,16
5,,244,0,0,0,0,5,0,17
22,0.0,245,0,0,0,0,18,2,14
5,,246,0,0,0,0,5,0,2
51,0.0,246,0,0,0,0,27,12,11
5,,246,0,0,0,0,5,0,24
2,,246,0,0,0,0,2,0,25
3,,247,0,0,0,0,3,0,8
8,0.0,247,0,0,0,0,6,1,16
39,0.0,247,0,0,0,0,25,7,20
27,0.0,247,0,0,0,0,23,2,25
2,,248,0,0,0,0,2,0,10
4,,248,0,0,0,0,4,0,17
19,0.0,249,0,0,0,0,17,1,14
19,0.0,249,0,0,0,0,17,1,15
17,0.0,249,0,0,0,0,15,1,18
19,0.0,249,0,0,0,0,17,1,25
2,,250,0,0,0,0,0,1,8
7,,250,0,0,0,0,7,0,26
93,,252,0,0,0,0,7,43,1
8,,252,0,0,0,0,8,0,1
7,,252,0,0,0,0,7,0,5
9,,253,0,0,0,0,9,0,4
12,,253,0,0,0,0,12,0,6
88,,253,0,0,0,0,12,38,7
88,,253,0,0,0,0,12,38,16
88,,253,0,0,0,0,12,38,18
83,,253,0,0,0,0,17,33,20
3,,253,0,0,0,0,3,0,20
88,,253,0,0,0,0,12,38,21
12,,253,0,0,0,0,12,0,26
88,,253,0,0,0,0,12,38,26
5,,254,0,0,0,0,5,0,1
4,,254,0,0,0,0,4,0,9
5,,254,0,0,0,0,5,0,13
11,,254,0,0,0,0,11,0,25
7,,254,0,0,0,0,7,0,25
10,,255,0,0,0,0,10,0,8
2,,255,0,0,0,0,2,0,9
3,,255,0,0,0,0,3,0,12
79,,255,0,0,0,0,21,29,25
17,0.0,256,0,0,0,0,15,1,1
3,,256,0,0,0,0,3,0,5
5,,256,0,0,0,0,5,0,18
30,0.0,257,0,0,0,0,16,7,2
7,,257,0,0,0,0,7,0,4
16,,258,0,0,0,0,16,0,5
11,,258,0,0,0,0,11,0,6
10,0.0,259,0,0,0,0,8,1,3
2,,259,0,0,0,0,2,0,3
90,0.0,259,0,0,0,0,8,41,5
10,0.0,259,0,0,0,0,8,1,15
90,0.0,259,0,0,0,0,8,41,18
2,,259,0,0,0,0,2,0,18
90,0.0,259,0,0,0,0,8,41,23
72,0.0,260,0,0,0,0,18,27,12
13,0.0,260,0,0,0,0,11,1,22
61,0.0,261,0,0,0,0,29,16,13
4,,261,0,0,0,0,4,0,13
13,,261,0,0,0,0,13,0,15
2,,261,0,0,0,0,2,0,15
13,,261,0,0,0,0,13,0,25
58,0.0,262,0,0,0,0,18,20,2
2,,263,0,0,0,0,2,0,11
20,0.0,264,0,0,0,0,16,2,2
11,0.0,264,0,0,0,0,7,2,21
2,,264,0,0,0,0,2,0,21
7,,265,0,0,0,0,7,0,9
4,,265,0,0,0,0,4,0,10
6,0.0,265,0,0,0,0,4,1,11
5,0.0,265,0,0,0,0,3,1,21
2,,265,0,0,0,0,2,0,22
13,0.0,266,0,0,0,0,9,2,3
90,0.0,266,0,0,0,0,8,41,10
90,0.0,266,0,0,0,0,8,41,16
2,,266,0,0,0,0,2,0,25
20,0.0,267,0,0,0,0,16,2,6
2,,267,0,0,0,0,2,0,6
28,0.0,267,0,0,0,0,22,3,11
2,,267,0,0,0,0,2,0,11
20,0.0,267,0,0,0,0,16,2,25
70,0.0,268,0,0,0,0,18,26,1
2,,268,0,0,0,0,2,0,4
30,0.0,268,0,0,0,0,18,6,11
4,,268,0,0,0,0,4,0,14
70,0.0,268,0,0,0,0,18,26,21
3,,268,0,0,0,0,3,0,22
5,,268,0,0,0,0,5,0,26
30,0.0,269,0,0,0,0,24,3,6
20,0.0,269,0,0,0,0,14,3,13
13,0.0,269,0,0,0,0,11,1,15
5,,269,0,0,0,0,5,0,20
5,0.0,270,0,0,0,0,3,1,3
34,0.0,270,0,0,0,0,22,6,10
12,0.0,270,0,0,0,0,8,2,22
46,0.0,271,0,0,0,0,24,11,24
2,,272,0,0,0,0,2,0,5
51,0.0,272,0,0,0,0,23,14,10
24,0.0,272,0,0,0,0,20,2,12
100,,272,1,1,1,1,0,50,13
17,0.0,272,0,0,0,0,15,1,21
40,0.0,273,0,0,0,0,28,6,3
45,0.0,273,0,0,0,0,23,11,19
40,0.0,273,0,0,0,0,28,6,19
2,,273,0,0,0,0,2,0,19
88,0.0,274,0,0,0,0,10,39,8
86,0.0,274,0,0,0,0,12,37,9
2,,274,0,0,0,0,2,0,16
40,0.0,274,0,0,0,0,32,4,21
5,,274,0,0,0,0,5,0,22
3,,274,0,0,0,0,3,0,23
88,0.0,274,0,0,0,0,10,39,24
49,0.0,275,0,0,0,0,25,12,3
6,,275,0,0,0,0,6,0,10
2,,275,0,0,0,0,2,0,13
12,0.0,275,0,0,0,0,10,1,13
49,0.0,275,0,0,0,0,25,12,14
2,,275,0,0,0,0,2,0,14
51,0.0,275,0,0,0,0,25,13,16
9,0.0,275,0,0,0,0,7,1,20
3,,276,0,0,0,0,3,0,6
22,,276,0,0,0,0,22,0,21
11,,277,0,0,0,0,11,0,11
94,0.0,277,0,0,0,0,4,45,14
37,0.0,277,0,0,0,0,23,7,14
4,0.0,277,0,0,0,0,2,1,19
13,0.0,277,0,0,0,0,11,1,22
26,0.0,278,0,0,0,0,20,3,6
26,0.0,278,0,0,0,0,20,3,10
74,0.0,278,0,0,0,0,20,27,12
15,0.0,279,0,0,0,0,13,1,15
23,0.0,279,0,0,0,0,15,4,21
17,0.0,280,0,0,0,0,15,1,1
52,0.0,280,0,0,0,0,22,15,13
3,,280,0,0,0,0,3,0,14
52,0.0,280,0,0,0,0,22,15,18
16,0.0,280,0,0,0,0,14,1,18
10,,280,0,0,0,0,10,0,26
17,0.0,281,0,0,0,0,11,3,3
23,0.0,281,0,0,0,0,17,3,5
5,0.0,281,0,0,0,0,3,1,7
40,0.0,281,0,0,0,0,24,8,24
2,,282,0,0,0,0,2,0,2
11,,282,0,0,0,0,11,0,2
57,0.0,282,0,0,0,0,25,16,3
9,0.0,282,0,0,0,0,7,1,5
6,,282,0,0,0,0,6,0,18
6,,282,0,0,0,0,6,0,19
6,0.0,283,0,0,0,0,4,1,11
10,,283,0,0,0,0,10,0,14
2,,283,0,0,0,0,2,0,18
3,,284,0,0,0,0,3,0,3
3,,284,0,0,0,0,3,0,12
9,,285,0,0,0,0,9,0,2
71,0.0,285,0,0,0,0,21,25,15
2,,286,0,0,0,0,2,0,6
14,0.0,286,0,0,0,0,12,1,8
8,0.0,286,0,0,0,0,6,1,8
15,0.0,286,0,0,0,0,11,2,12
7,0.0,286,0,0,0,0,5,1,15
6,,286,0,0,0,0,6,0,22
6,0.0,287,0,0,0,0,4,1,4
13,,287,0,0,0,0,13,0,7
6,0.0,287,0,0,0,0,4,1,13
8,,287,0,0,0,0,8,0,21
6,,287,0,0,0,0,6,0,22
48,0.0,288,0,0,0,0,16,16,1
11,0.0,288,0,0,0,0,9,1,7
3,,288,0,0,0,0,3,0,19
8,,288,0,0,0,0,8,0,19
13,,289,0,0,0,0,13,0,9
22,0.0,289,0,0,0,0,16,3,22
2,,290,0,0,0,0,2,0,5
76,0.0,290,0,0,0,0,16,30,9
3,,290,0,0,0,0,3,0,9
28,0.0,290,0,0,0,0,18,5,19
17,0.0,290,0,0,0,0,9,4,23
76,0.0,290,0,0,0,0,16,30,25
100,,291,1,1,1,1,0,50,2
11,,291,0,0,0,0,11,0,3
14,0.0,291,0,0,0,0,10,2,12
100,,291,1,1,1,1,0,50,16
100,,291,1,1,1,1,0,50,22
9,,292,0,0,0,0,9,0,11
9,,292,0,0,0,0,9,0,21
3,,292,0,0,0,0,3,0,25
2,,293,0,0,0,0,2,0,10
36,0.0,293,0,0,0,0,26,5,20
8,0.0,293,0,0,0,0,6,1,21
36,0.0,293,0,0,0,0,26,5,26
16,,293,0,0,0,0,16,0,26
6,,294,0,0,0,0,6,0,5
8,,294,0,0,0,0,8,0,10
6,,294,0,0,0,0,6,0,26
6,0.0,295,0,0,0,0,4,1,6
14,0.0,295,0,0,0,0,12,1,7
14,0.0,295,0,0,0,0,12,1,24
8,,295,0,0,0,0,8,0,26
5,,296,0,0,0,0,5,0,5
5,,296,0,0,0,0,5,0,17
90,0.0,297,0,0,0,0,8,41,1
10,,297,0,0,0,0,10,0,1
10,0.0,297,0,0,0,0,8,1,10
56,0.0,297,0,0,0,0,30,13,12
90,0.0,297,0,0,0,0,8,41,13
10,,297,0,0,0,0,10,0,18
34,0.0,298,0,0,0,0,20,7,8
2,,298,0,0,0,0,2,0,18
14,,298,0,0,0,0,14,0,22
13,,298,0,0,0,0,13,0,25
4,,299,0,0,0,0,4,0,17
59,0.0,300,0,0,0,0,27,16,1
2,,300,0,0,0,0,2,0,19
82,0.0,300,0,0,0,0,12,35,24
2,,300,0,0,0,0,2,0,24
18,0.0,300,0,0,0,0,12,3,26
48,0.0,301,0,0,0,0,24,12,5
5,,301,0,0,0,0,5,0,15
2,,301,0,0,0,0,2,0,16
4,,301,0,0,0,0,4,0,22
14,0.0,302,0,0,0,0,12,1,14
39,0.0,302,0,0,0,0,25,7,26
11,,303,0,0,0,0,11,0,8
8,0.0,303,0,0,0,0,6,1,8
8,,303,0,0,0,0,8,0,12
3,,303,0,0,0,0,3,0,14
3,,303,0,0,0,0,3,0,19
8,0.0,303,0,0,0,0,6,1,26
11,,304,0,0,0,0,11,0,5
12,,304,0,0,0,0,12,0,8
27,0.0,304,0,0,0,0,19,4,18
9,,305,0,0,0,0,9,0,15
3,,305,0,0,0,0,3,0,26
24,0.0,306,0,0,0,0,18,3,7
9,,306,0,0,0,0,9,0,11
76,0.0,306,0,0,0,0,18,29,17
24,0.0,306,0,0,0,0,18,3,22
24,0.0,306,0,0,0,0,18,3,22
24,0.0,306,0,0,0,0,18,3,24
2,,307,0,0,0,0,2,0,1
3,,307,0,0,0,0,3,0,5
85,,307,0,0,0,0,15,35,12
43,0.0,307,0,0,0,0,25,9,16
85,,307,0,0,0,0,15,35,20
3,,308,0,0,0,0,3,0,10
48,0.0,308,0,0,0,0,22,13,11
2,,308,0,0,0,0,2,0,17
12,,309,0,0,0,0,12,0,1
2,,309,0,0,0,0,2,0,10
33,0.0,309,0,0,0,0,23,5,19
2,,309,0,0,0,0,2,0,20
33,0.0,309,0,0,0,0,23,5,26
84,,310,0,0,0,0,16,34,1
4,,310,0,0,0,0,4,0,6
3,,310,0,0,0,0,3,0,9
80,0.0,310,0,0,0,0,18,31,15
5,,310,0,0,0,0,5,0,16
2,,310,0,0,0,0,2,0,18
80,0.0,310,0,0,0,0,18,31,24
7,0.0,311,0,0,0,0,5,1,4
93,0.0,311,0,0,0,0,5,44,5
4,,311,0,0,0,0,4,0,13
2,,311,0,0,0,0,2,0,18
33,0.0,311,0,0,0,0,19,7,20
7,0.0,311,0,0,0,0,5,1,23
33,0.0,311,0,0,0,0,19,7,23
16,,312,0,0,0,0,16,0,10
84,,312,0,0,0,0,16,34,11
4,,312,0,0,0,0,4,0,25
5,,313,0,0,0,0,5,0,1
7,0.0,313,0,0,0,0,5,1,11
5,,313,0,0,0,0,5,0,13
7,0.0,313,0,0,0,0,5,1,21
3,,314,0,0,0,0,3,0,4
